Mod:Item:MetaData, Localized Name
gregtech:gt.meta.gemChipped:8425, oredict.gemChippedOceanJasper.name
gregtech:gt.meta.gemChipped:8426, oredict.gemChippedRainforestJasper.name
gregtech:gt.meta.gemChipped:8427, oredict.gemChippedBlueJasper.name
gregtech:gt.meta.gemChipped:8428, oredict.gemChippedGreenJasper.name
gregtech:gt.meta.gemChipped:8429, oredict.gemChippedYellowJasper.name
gregtech:gt.meta.gemChipped:8430, oredict.gemChippedTigerEye.name
gregtech:gt.meta.gemChipped:8431, oredict.gemChippedCatsEye.name
gregtech:gt.meta.gemChipped:8432, oredict.gemChippedDragonEye.name
gregtech:gt.meta.gemChipped:8433, oredict.gemChippedHawksEye.name
gregtech:gt.meta.gemChipped:8434, oredict.gemChippedBlackEye.name
gregtech:gt.meta.gemChipped:8435, oredict.gemChippedTigerIron.name
gregtech:gt.meta.gemChipped:8446, oredict.gemChippedBrownAventurine.name
gregtech:gt.meta.gemChipped:8447, oredict.gemChippedYellowAventurine.name
gregtech:gt.meta.gemChipped:8448, oredict.gemChippedGreenAventurine.name
gregtech:gt.meta.gemChipped:8449, oredict.gemChippedBlackAventurine.name
gregtech:gt.meta.gemChipped:8450, oredict.gemChippedBlueAventurine.name
gregtech:gt.meta.gemChipped:8451, oredict.gemChippedRedAventurine.name
gregtech:gt.meta.gemChipped:8456, oredict.gemChippedGloomstone.name
gregtech:gt.meta.gemChipped:8463, oredict.gemChippedSugilite.name
gregtech:gt.meta.gemChipped:9101, oredict.gemChippedAlmandine.name
gregtech:gt.meta.gemChipped:9102, oredict.gemChippedAndradite.name
gregtech:gt.meta.gemChipped:9109, oredict.gemChippedRealgar.name
gregtech:gt.meta.gemChipped:9114, oredict.gemChippedCinnabar.name
gregtech:gt.meta.gemChipped:9119, oredict.gemChippedGrossular.name
gregtech:gt.meta.gemChipped:9127, oredict.gemChippedPyrope.name
gregtech:gt.meta.gemChipped:9129, oredict.gemChippedSpessartine.name
gregtech:gt.meta.gemChipped:9135, oredict.gemChippedUvarovite.name
gregtech:gt.meta.gemChipped:9703, oredict.gemChippedSugar.name
gregtech:gt.meta.gemChipped:9802, oredict.gemChippedIce.name
gregtech:gt.meta.gemFlawed:400, oredict.gemFlawedZirconium.name
gregtech:gt.meta.gemFlawed:8001, oredict.gemFlawedGlass.name
gregtech:gt.meta.gemFlawed:8203, oredict.gemFlawedRockSalt.name
gregtech:gt.meta.gemFlawed:8204, oredict.gemFlawedSalt.name
gregtech:gt.meta.gemFlawed:8242, oredict.gemFlawedIodineSalt.name
gregtech:gt.meta.gemFlawed:8300, oredict.gemFlawedDiamond.name
gregtech:gt.meta.gemFlawed:8301, oredict.gemFlawedEmerald.name
gregtech:gt.meta.gemFlawed:8302, oredict.gemFlawedRuby.name
gregtech:gt.meta.gemFlawed:8303, oredict.gemFlawedBalasRuby.name
gregtech:gt.meta.gemFlawed:8304, oredict.gemFlawedSapphire.name
gregtech:gt.meta.gemFlawed:8305, oredict.gemFlawedGreenSapphire.name
gregtech:gt.meta.gemFlawed:8306, oredict.gemFlawedTopaz.name
gregtech:gt.meta.gemFlawed:8307, oredict.gemFlawedBlueTopaz.name
gregtech:gt.meta.gemFlawed:8308, oredict.gemFlawedTanzanite.name
gregtech:gt.meta.gemFlawed:8309, oredict.gemFlawedRedJasper.name
gregtech:gt.meta.gemFlawed:8310, oredict.gemFlawedAmber.name
gregtech:gt.meta.gemFlawed:8311, oredict.gemFlawedOlivine.name
gregtech:gt.meta.gemFlawed:8312, oredict.gemFlawedOpal.name
gregtech:gt.meta.gemFlawed:8313, oredict.gemFlawedAmethyst.name
gregtech:gt.meta.gemFlawed:8314, oredict.gemFlawedOrangeSapphire.name
gregtech:gt.meta.gemFlawed:8315, oredict.gemFlawedYellowSapphire.name
gregtech:gt.meta.gemFlawed:8317, oredict.gemFlawedDilithium.name
gregtech:gt.meta.gemFlawed:8320, oredict.gemFlawedNetherStar.name
gregtech:gt.meta.gemFlawed:8321, oredict.gemFlawedJade.name
gregtech:gt.meta.gemFlawed:8322, oredict.gemFlawedCraponite.name
gregtech:gt.meta.gemFlawed:8323, oredict.gemFlawedAquamarine.name
gregtech:gt.meta.gemFlawed:8324, oredict.gemFlawedMorganite.name
gregtech:gt.meta.gemFlawed:8325, oredict.gemFlawedDioptase.name
gregtech:gt.meta.gemFlawed:8326, oredict.gemFlawedSpinel.name
gregtech:gt.meta.gemFlawed:8328, oredict.gemFlawedBlueSapphire.name
gregtech:gt.meta.gemFlawed:8329, oredict.gemFlawedAmethystEnder.name
gregtech:gt.meta.gemFlawed:8333, oredict.gemFlawedRedstone.name
gregtech:gt.meta.gemFlawed:8341, oredict.gemFlawedGlowstone.name
gregtech:gt.meta.gemFlawed:8342, oredict.gemFlawedFirestone.name
gregtech:gt.meta.gemFlawed:8350, oredict.gemFlawedInfusedDull.name
gregtech:gt.meta.gemFlawed:8351, oredict.gemFlawedInfusedVis.name
gregtech:gt.meta.gemFlawed:8352, oredict.gemFlawedInfusedAir.name
gregtech:gt.meta.gemFlawed:8353, oredict.gemFlawedInfusedFire.name
gregtech:gt.meta.gemFlawed:8354, oredict.gemFlawedInfusedEarth.name
gregtech:gt.meta.gemFlawed:8355, oredict.gemFlawedInfusedWater.name
gregtech:gt.meta.gemFlawed:8356, oredict.gemFlawedInfusedEntropy.name
gregtech:gt.meta.gemFlawed:8357, oredict.gemFlawedInfusedOrder.name
gregtech:gt.meta.gemFlawed:8358, oredict.gemFlawedInfusedBalance.name
gregtech:gt.meta.gemFlawed:8383, oredict.gemFlawedPurpleSapphire.name
gregtech:gt.meta.gemFlawed:8384, oredict.gemFlawedHeliodor.name
gregtech:gt.meta.gemFlawed:8385, oredict.gemFlawedGoshenite.name
gregtech:gt.meta.gemFlawed:8386, oredict.gemFlawedBixbite.name
gregtech:gt.meta.gemFlawed:8387, oredict.gemFlawedMaxixe.name
gregtech:gt.meta.gemFlawed:8388, oredict.gemFlawedAlexandrite.name
gregtech:gt.meta.gemFlawed:8415, oredict.gemFlawedOnyxRed.name
gregtech:gt.meta.gemFlawed:8416, oredict.gemFlawedOnyxBlack.name
gregtech:gt.meta.gemFlawed:8417, oredict.gemFlawedAmazonite.name
gregtech:gt.meta.gemFlawed:8419, oredict.gemFlawedZircon.name
gregtech:gt.meta.gemFlawed:8423, oredict.gemFlawedDiamondIndustrial.name
gregtech:gt.meta.gemFlawed:8424, oredict.gemFlawedPinkDiamond.name
gregtech:gt.meta.gemFlawed:8425, oredict.gemFlawedOceanJasper.name
gregtech:gt.meta.gemFlawed:8426, oredict.gemFlawedRainforestJasper.name
gregtech:gt.meta.gemFlawed:8427, oredict.gemFlawedBlueJasper.name
gregtech:gt.meta.gemFlawed:8428, oredict.gemFlawedGreenJasper.name
gregtech:gt.meta.gemFlawed:8429, oredict.gemFlawedYellowJasper.name
gregtech:gt.meta.gemFlawed:8430, oredict.gemFlawedTigerEye.name
gregtech:gt.meta.gemFlawed:8431, oredict.gemFlawedCatsEye.name
gregtech:gt.meta.gemFlawed:8432, oredict.gemFlawedDragonEye.name
gregtech:gt.meta.gemFlawed:8433, oredict.gemFlawedHawksEye.name
gregtech:gt.meta.gemFlawed:8434, oredict.gemFlawedBlackEye.name
gregtech:gt.meta.gemFlawed:8435, oredict.gemFlawedTigerIron.name
gregtech:gt.meta.gemFlawed:8446, oredict.gemFlawedBrownAventurine.name
gregtech:gt.meta.gemFlawed:8447, oredict.gemFlawedYellowAventurine.name
gregtech:gt.meta.gemFlawed:8448, oredict.gemFlawedGreenAventurine.name
gregtech:gt.meta.gemFlawed:8449, oredict.gemFlawedBlackAventurine.name
gregtech:gt.meta.gemFlawed:8450, oredict.gemFlawedBlueAventurine.name
gregtech:gt.meta.gemFlawed:8451, oredict.gemFlawedRedAventurine.name
gregtech:gt.meta.gemFlawed:8456, oredict.gemFlawedGloomstone.name
gregtech:gt.meta.gemFlawed:8463, oredict.gemFlawedSugilite.name
gregtech:gt.meta.gemFlawed:9101, oredict.gemFlawedAlmandine.name
gregtech:gt.meta.gemFlawed:9102, oredict.gemFlawedAndradite.name
gregtech:gt.meta.gemFlawed:9109, oredict.gemFlawedRealgar.name
gregtech:gt.meta.gemFlawed:9114, oredict.gemFlawedCinnabar.name
gregtech:gt.meta.gemFlawed:9119, oredict.gemFlawedGrossular.name
gregtech:gt.meta.gemFlawed:9127, oredict.gemFlawedPyrope.name
gregtech:gt.meta.gemFlawed:9129, oredict.gemFlawedSpessartine.name
gregtech:gt.meta.gemFlawed:9135, oredict.gemFlawedUvarovite.name
gregtech:gt.meta.gemFlawed:9802, oredict.gemFlawedIce.name
gregtech:gt.meta.gem:150, oredict.gemPhosphor.name
gregtech:gt.meta.gem:160, oredict.gemSulfur.name
gregtech:gt.meta.gem:340, oredict.gemSelenium.name
gregtech:gt.meta.gem:400, oredict.gemZirconium.name
gregtech:gt.meta.gem:530, oredict.gemIodine.name
gregtech:gt.meta.gem:1520, oredict.gemVibranium.name
gregtech:gt.meta.gem:8001, oredict.gemGlass.name
gregtech:gt.meta.gem:8203, oredict.gemRockSalt.name
gregtech:gt.meta.gem:8204, oredict.gemSalt.name
gregtech:gt.meta.gem:8206, oredict.gemNiter.name
gregtech:gt.meta.gem:8208, oredict.gemPhosphorus.name
gregtech:gt.meta.gem:8209, oredict.gemApatite.name
gregtech:gt.meta.gem:8226, oredict.gemPhosphorite.name
gregtech:gt.meta.gem:8242, oredict.gemIodineSalt.name
gregtech:gt.meta.gem:8303, oredict.gemBalasRuby.name
gregtech:gt.meta.gem:8305, oredict.gemGreenSapphire.name
gregtech:gt.meta.gem:8307, oredict.gemBlueTopaz.name
gregtech:gt.meta.gem:8309, oredict.gemRedJasper.name
gregtech:gt.meta.gem:8312, oredict.gemOpal.name
gregtech:gt.meta.gem:8313, oredict.gemAmethyst.name
gregtech:gt.meta.gem:8314, oredict.gemOrangeSapphire.name
gregtech:gt.meta.gem:8315, oredict.gemYellowSapphire.name
gregtech:gt.meta.gem:8317, oredict.gemDilithium.name
gregtech:gt.meta.gem:8321, oredict.gemJade.name
gregtech:gt.meta.gem:8322, oredict.gemCraponite.name
gregtech:gt.meta.gem:8323, oredict.gemAquamarine.name
gregtech:gt.meta.gem:8324, oredict.gemMorganite.name
gregtech:gt.meta.gem:8325, oredict.gemDioptase.name
gregtech:gt.meta.gem:8326, oredict.gemSpinel.name
gregtech:gt.meta.gem:8328, oredict.gemBlueSapphire.name
gregtech:gt.meta.gem:8330, oredict.gemLazurite.name
gregtech:gt.meta.gem:8331, oredict.gemSodalite.name
gregtech:gt.meta.gem:8333, oredict.gemRedstone.name
gregtech:gt.meta.gem:8338, oredict.gemMonazite.name
gregtech:gt.meta.gem:8341, oredict.gemGlowstone.name
gregtech:gt.meta.gem:8348, oredict.gemChargedCertusQuartz.name
gregtech:gt.meta.gem:8350, oredict.gemInfusedDull.name
gregtech:gt.meta.gem:8351, oredict.gemInfusedVis.name
gregtech:gt.meta.gem:8383, oredict.gemPurpleSapphire.name
gregtech:gt.meta.gem:8384, oredict.gemHeliodor.name
gregtech:gt.meta.gem:8385, oredict.gemGoshenite.name
gregtech:gt.meta.gem:8386, oredict.gemBixbite.name
gregtech:gt.meta.gem:8387, oredict.gemMaxixe.name
gregtech:gt.meta.gem:8415, oredict.gemOnyxRed.name
gregtech:gt.meta.gem:8416, oredict.gemOnyxBlack.name
gregtech:gt.meta.gem:8417, oredict.gemAmazonite.name
gregtech:gt.meta.gem:8419, oredict.gemZircon.name
gregtech:gt.meta.gem:8420, oredict.gemAzurite.name
gregtech:gt.meta.gem:8421, oredict.gemEudialyte.name
gregtech:gt.meta.gem:8423, oredict.gemDiamondIndustrial.name
gregtech:gt.meta.gem:8424, oredict.gemPinkDiamond.name
gregtech:gt.meta.gem:8425, oredict.gemOceanJasper.name
gregtech:gt.meta.gem:8426, oredict.gemRainforestJasper.name
gregtech:gt.meta.gem:8427, oredict.gemBlueJasper.name
gregtech:gt.meta.gem:8428, oredict.gemGreenJasper.name
gregtech:gt.meta.gem:8429, oredict.gemYellowJasper.name
gregtech:gt.meta.gem:8430, oredict.gemTigerEye.name
gregtech:gt.meta.gem:8431, oredict.gemCatsEye.name
gregtech:gt.meta.gem:8432, oredict.gemDragonEye.name
gregtech:gt.meta.gem:8433, oredict.gemHawksEye.name
gregtech:gt.meta.gem:8434, oredict.gemBlackEye.name
gregtech:gt.meta.gem:8435, oredict.gemTigerIron.name
gregtech:gt.meta.gem:8436, oredict.gemRedFluorite.name
gregtech:gt.meta.gem:8437, oredict.gemPinkFluorite.name
gregtech:gt.meta.gem:8440, oredict.gemBlackFluorite.name
gregtech:gt.meta.gem:8443, oredict.gemOrangeFluorite.name
gregtech:gt.meta.gem:8445, oredict.gemMilkyQuartz.name
gregtech:gt.meta.gem:8446, oredict.gemBrownAventurine.name
gregtech:gt.meta.gem:8447, oredict.gemYellowAventurine.name
gregtech:gt.meta.gem:8448, oredict.gemGreenAventurine.name
gregtech:gt.meta.gem:8449, oredict.gemBlackAventurine.name
gregtech:gt.meta.gem:8450, oredict.gemBlueAventurine.name
gregtech:gt.meta.gem:8451, oredict.gemRedAventurine.name
gregtech:gt.meta.gem:8456, oredict.gemGloomstone.name
gregtech:gt.meta.gem:8457, oredict.gemVoidQuartz.name
gregtech:gt.meta.gem:8458, oredict.gemBluePhosphorus.name
gregtech:gt.meta.gem:8459, oredict.gemRedPhosphorus.name
gregtech:gt.meta.gem:8460, oredict.gemWhitePhosphorus.name
gregtech:gt.meta.gem:8463, oredict.gemSugilite.name
gregtech:gt.meta.gem:8746, oredict.gemNetherizedDiamond.name
gregtech:gt.meta.gem:9101, oredict.gemAlmandine.name
gregtech:gt.meta.gem:9102, oredict.gemAndradite.name
gregtech:gt.meta.gem:9109, oredict.gemRealgar.name
gregtech:gt.meta.gem:9110, oredict.gemCelestine.name
gregtech:gt.meta.gem:9111, oredict.gemChalcopyrite.name
gregtech:gt.meta.gem:9115, oredict.gemCobaltite.name
gregtech:gt.meta.gem:9116, oredict.gemCooperite.name
gregtech:gt.meta.gem:9117, oredict.gemGalena.name
gregtech:gt.meta.gem:9119, oredict.gemGrossular.name
gregtech:gt.meta.gem:9123, oredict.gemMolybdenite.name
gregtech:gt.meta.gem:9125, oredict.gemPyrite.name
gregtech:gt.meta.gem:9127, oredict.gemPyrope.name
gregtech:gt.meta.gem:9129, oredict.gemSpessartine.name
gregtech:gt.meta.gem:9130, oredict.gemSphalerite.name
gregtech:gt.meta.gem:9131, oredict.gemStibnite.name
gregtech:gt.meta.gem:9132, oredict.gemTetrahedrite.name
gregtech:gt.meta.gem:9135, oredict.gemUvarovite.name
gregtech:gt.meta.gem:9145, oredict.gemPentlandite.name
gregtech:gt.meta.gem:9160, oredict.gemBarite.name
gregtech:gt.meta.gem:9180, oredict.gemQuartzite.name
gregtech:gt.meta.gem:9213, oredict.gemKesterite.name
gregtech:gt.meta.gem:9214, oredict.gemStannite.name
gregtech:gt.meta.gem:9215, oredict.gemFluorite.name
gregtech:gt.meta.gem:9216, oredict.gemArsenopyrite.name
gregtech:gt.meta.gem:9219, oredict.gemPrismarine.name
gregtech:gt.meta.gem:9220, oredict.gemPrismarineDark.name
gregtech:gt.meta.gem:9802, oredict.gemIce.name
gregtech:gt.meta.gemFlawless:400, oredict.gemFlawlessZirconium.name
gregtech:gt.meta.gemFlawless:8001, oredict.gemFlawlessGlass.name
gregtech:gt.meta.gemFlawless:8300, oredict.gemFlawlessDiamond.name
gregtech:gt.meta.gemFlawless:8301, oredict.gemFlawlessEmerald.name
gregtech:gt.meta.gemFlawless:8302, oredict.gemFlawlessRuby.name
gregtech:gt.meta.gemFlawless:8303, oredict.gemFlawlessBalasRuby.name
gregtech:gt.meta.gemFlawless:8304, oredict.gemFlawlessSapphire.name
gregtech:gt.meta.gemFlawless:8305, oredict.gemFlawlessGreenSapphire.name
gregtech:gt.meta.gemFlawless:8306, oredict.gemFlawlessTopaz.name
gregtech:gt.meta.gemFlawless:8307, oredict.gemFlawlessBlueTopaz.name
gregtech:gt.meta.gemFlawless:8308, oredict.gemFlawlessTanzanite.name
gregtech:gt.meta.gemFlawless:8309, oredict.gemFlawlessRedJasper.name
gregtech:gt.meta.gemFlawless:8310, oredict.gemFlawlessAmber.name
gregtech:gt.meta.gemFlawless:8311, oredict.gemFlawlessOlivine.name
gregtech:gt.meta.gemFlawless:8312, oredict.gemFlawlessOpal.name
gregtech:gt.meta.gemFlawless:8313, oredict.gemFlawlessAmethyst.name
gregtech:gt.meta.gemFlawless:8314, oredict.gemFlawlessOrangeSapphire.name
gregtech:gt.meta.gemFlawless:8315, oredict.gemFlawlessYellowSapphire.name
gregtech:gt.meta.gemFlawless:8317, oredict.gemFlawlessDilithium.name
gregtech:gt.meta.gemFlawless:8320, oredict.gemFlawlessNetherStar.name
gregtech:gt.meta.gemFlawless:8321, oredict.gemFlawlessJade.name
gregtech:gt.meta.gemFlawless:8322, oredict.gemFlawlessCraponite.name
gregtech:gt.meta.gemFlawless:8323, oredict.gemFlawlessAquamarine.name
gregtech:gt.meta.gemFlawless:8324, oredict.gemFlawlessMorganite.name
gregtech:gt.meta.gemFlawless:8325, oredict.gemFlawlessDioptase.name
gregtech:gt.meta.gemFlawless:8326, oredict.gemFlawlessSpinel.name
gregtech:gt.meta.gemFlawless:8328, oredict.gemFlawlessBlueSapphire.name
gregtech:gt.meta.gemFlawless:8329, oredict.gemFlawlessAmethystEnder.name
gregtech:gt.meta.gemFlawless:8333, oredict.gemFlawlessRedstone.name
gregtech:gt.meta.gemFlawless:8341, oredict.gemFlawlessGlowstone.name
gregtech:gt.meta.gemFlawless:8350, oredict.gemFlawlessInfusedDull.name
gregtech:gt.meta.gemFlawless:8351, oredict.gemFlawlessInfusedVis.name
gregtech:gt.meta.gemFlawless:8352, oredict.gemFlawlessInfusedAir.name
gregtech:gt.meta.gemFlawless:8353, oredict.gemFlawlessInfusedFire.name
gregtech:gt.meta.gemFlawless:8354, oredict.gemFlawlessInfusedEarth.name
gregtech:gt.meta.gemFlawless:8355, oredict.gemFlawlessInfusedWater.name
gregtech:gt.meta.gemFlawless:8356, oredict.gemFlawlessInfusedEntropy.name
gregtech:gt.meta.gemFlawless:8357, oredict.gemFlawlessInfusedOrder.name
gregtech:gt.meta.gemFlawless:8358, oredict.gemFlawlessInfusedBalance.name
gregtech:gt.meta.gemFlawless:8383, oredict.gemFlawlessPurpleSapphire.name
gregtech:gt.meta.gemFlawless:8384, oredict.gemFlawlessHeliodor.name
gregtech:gt.meta.gemFlawless:8385, oredict.gemFlawlessGoshenite.name
gregtech:gt.meta.gemFlawless:8386, oredict.gemFlawlessBixbite.name
gregtech:gt.meta.gemFlawless:8387, oredict.gemFlawlessMaxixe.name
gregtech:gt.meta.gemFlawless:8388, oredict.gemFlawlessAlexandrite.name
gregtech:gt.meta.gemFlawless:8415, oredict.gemFlawlessOnyxRed.name
gregtech:gt.meta.gemFlawless:8416, oredict.gemFlawlessOnyxBlack.name
gregtech:gt.meta.gemFlawless:8417, oredict.gemFlawlessAmazonite.name
gregtech:gt.meta.gemFlawless:8419, oredict.gemFlawlessZircon.name
gregtech:gt.meta.gemFlawless:8423, oredict.gemFlawlessDiamondIndustrial.name
gregtech:gt.meta.gemFlawless:8424, oredict.gemFlawlessPinkDiamond.name
gregtech:gt.meta.gemFlawless:8425, oredict.gemFlawlessOceanJasper.name
gregtech:gt.meta.gemFlawless:8426, oredict.gemFlawlessRainforestJasper.name
gregtech:gt.meta.gemFlawless:8427, oredict.gemFlawlessBlueJasper.name
gregtech:gt.meta.gemFlawless:8428, oredict.gemFlawlessGreenJasper.name
gregtech:gt.meta.gemFlawless:8429, oredict.gemFlawlessYellowJasper.name
gregtech:gt.meta.gemFlawless:8430, oredict.gemFlawlessTigerEye.name
gregtech:gt.meta.gemFlawless:8431, oredict.gemFlawlessCatsEye.name
gregtech:gt.meta.gemFlawless:8432, oredict.gemFlawlessDragonEye.name
gregtech:gt.meta.gemFlawless:8433, oredict.gemFlawlessHawksEye.name
gregtech:gt.meta.gemFlawless:8434, oredict.gemFlawlessBlackEye.name
gregtech:gt.meta.gemFlawless:8435, oredict.gemFlawlessTigerIron.name
gregtech:gt.meta.gemFlawless:8446, oredict.gemFlawlessBrownAventurine.name
gregtech:gt.meta.gemFlawless:8447, oredict.gemFlawlessYellowAventurine.name
gregtech:gt.meta.gemFlawless:8448, oredict.gemFlawlessGreenAventurine.name
gregtech:gt.meta.gemFlawless:8449, oredict.gemFlawlessBlackAventurine.name
gregtech:gt.meta.gemFlawless:8450, oredict.gemFlawlessBlueAventurine.name
gregtech:gt.meta.gemFlawless:8451, oredict.gemFlawlessRedAventurine.name
gregtech:gt.meta.gemFlawless:8456, oredict.gemFlawlessGloomstone.name
gregtech:gt.meta.gemFlawless:8463, oredict.gemFlawlessSugilite.name
gregtech:gt.meta.gemFlawless:9101, oredict.gemFlawlessAlmandine.name
gregtech:gt.meta.gemFlawless:9102, oredict.gemFlawlessAndradite.name
gregtech:gt.meta.gemFlawless:9109, oredict.gemFlawlessRealgar.name
gregtech:gt.meta.gemFlawless:9114, oredict.gemFlawlessCinnabar.name
gregtech:gt.meta.gemFlawless:9119, oredict.gemFlawlessGrossular.name
gregtech:gt.meta.gemFlawless:9127, oredict.gemFlawlessPyrope.name
gregtech:gt.meta.gemFlawless:9129, oredict.gemFlawlessSpessartine.name
gregtech:gt.meta.gemFlawless:9135, oredict.gemFlawlessUvarovite.name
gregtech:gt.meta.gemExquisite:400, oredict.gemExquisiteZirconium.name
gregtech:gt.meta.gemExquisite:8001, oredict.gemExquisiteGlass.name
gregtech:gt.meta.gemExquisite:8300, oredict.gemExquisiteDiamond.name
gregtech:gt.meta.gemExquisite:8301, oredict.gemExquisiteEmerald.name
gregtech:gt.meta.gemExquisite:8302, oredict.gemExquisiteRuby.name
gregtech:gt.meta.gemExquisite:8303, oredict.gemExquisiteBalasRuby.name
gregtech:gt.meta.gemExquisite:8304, oredict.gemExquisiteSapphire.name
gregtech:gt.meta.gemExquisite:8305, oredict.gemExquisiteGreenSapphire.name
gregtech:gt.meta.gemExquisite:8306, oredict.gemExquisiteTopaz.name
gregtech:gt.meta.gemExquisite:8307, oredict.gemExquisiteBlueTopaz.name
gregtech:gt.meta.gemExquisite:8308, oredict.gemExquisiteTanzanite.name
gregtech:gt.meta.gemExquisite:8309, oredict.gemExquisiteRedJasper.name
gregtech:gt.meta.gemExquisite:8310, oredict.gemExquisiteAmber.name
gregtech:gt.meta.gemExquisite:8311, oredict.gemExquisiteOlivine.name
gregtech:gt.meta.gemExquisite:8312, oredict.gemExquisiteOpal.name
gregtech:gt.meta.gemExquisite:8313, oredict.gemExquisiteAmethyst.name
gregtech:gt.meta.gemExquisite:8314, oredict.gemExquisiteOrangeSapphire.name
gregtech:gt.meta.gemExquisite:8315, oredict.gemExquisiteYellowSapphire.name
gregtech:gt.meta.gemExquisite:8317, oredict.gemExquisiteDilithium.name
gregtech:gt.meta.gemExquisite:8320, oredict.gemExquisiteNetherStar.name
